Reg.,Data,Hora,kW,kvarIND,kvarCAP,SH,SR,FPot.,DCR,UFER
1245,2020-10-26,09:45:00,7,5,0,F,L,80 L,,
1248,2020-10-26,10:00:00,8,7,0,F,L,78 L,8,1
1251,2020-10-26,10:15:00,7,7,0,F,L,71 L,,
1254,2020-10-26,10:30:00,8,7,0,F,L,78 L,,
1257,2020-10-26,10:45:00,10,5,0,F,L,89 L,,
1260,2020-10-26,11:00:00,10,7,0,F,L,83 L,10,1
1263,2020-10-26,11:15:00,10,7,0,F,L,83 L,,
1266,2020-10-26,11:30:00,10,5,0,F,L,89 L,,
1269,2020-10-26,11:45:00,10,7,0,F,L,83 L,,
1272,2020-10-26,12:00:00,8,5,0,F,L,86 L,10,1
1275,2020-10-26,12:15:00,10,7,0,F,L,83 L,,
1278,2020-10-26,12:30:00,10,7,0,F,L,83 L,,
1281,2020-10-26,12:45:00,10,5,0,F,L,89 L,,
1284,2020-10-26,13:00:00,8,7,0,F,L,78 L,11,1
1287,2020-10-26,13:15:00,10,5,0,F,L,89 L,,
1290,2020-10-26,13:30:00,7,7,0,F,L,71 L,,
1293,2020-10-26,13:45:00,7,5,0,F,L,80 L,,
1296,2020-10-26,14:00:00,8,5,0,F,L,86 L,9,1
1299,2020-10-26,14:15:00,7,7,0,F,L,71 L,,
1302,2020-10-26,14:30:00,8,7,0,F,L,78 L,,
1305,2020-10-26,14:45:00,10,7,0,F,L,83 L,,
1308,2020-10-26,15:00:00,8,8,0,F,L,71 L,10,2
1311,2020-10-26,15:15:00,8,5,0,F,L,86 L,,
1314,2020-10-26,15:30:00,10,7,0,F,L,83 L,,
1317,2020-10-26,15:45:00,8,5,0,F,L,86 L,,
1320,2020-10-26,16:00:00,8,7,0,F,L,78 L,10,1
1323,2020-10-26,16:15:00,7,5,0,F,L,80 L,,
1326,2020-10-26,16:30:00,10,7,0,F,L,83 L,,
1329,2020-10-26,16:45:00,8,8,0,F,L,71 L,,
1332,2020-10-26,17:00:00,8,7,0,F,L,78 L,10,1
1335,2020-10-26,17:15:00,7,5,0,F,L,80 L,,
1338,2020-10-26,17:30:00,7,7,0,F,L,71 L,,
1341,2020-10-26,17:45:00,3,7,0,F,L,45 L,,
1344,2020-10-26,18:00:00,5,7,0,F,L,60 L,8,2
1347,2020-10-26,18:15:00,5,5,0,P,L,71 L,,
1350,2020-10-26,18:30:00,5,5,0,P,L,71 L,,
1353,2020-10-26,18:45:00,5,7,0,P,L,60 L,,
1356,2020-10-26,19:00:00,5,5,0,P,L,71 L,7,2
1359,2020-10-26,19:15:00,5,5,0,P,L,71 L,,
1362,2020-10-26,19:30:00,20,17,0,P,L,77 L,,
1365,2020-10-26,19:45:00,34,29,0,P,L,76 L,,
1368,2020-10-26,20:00:00,10,12,0,P,L,65 L,21,4
1371,2020-10-26,20:15:00,10,12,0,P,L,65 L,,
1374,2020-10-26,20:30:00,15,13,0,P,L,75 L,,
1377,2020-10-26,20:45:00,13,12,0,P,L,75 L,,
1380,2020-10-26,21:00:00,13,12,0,P,L,75 L,16,3
1383,2020-10-26,21:15:00,10,12,0,F,L,65 L,,
1386,2020-10-26,21:30:00,7,10,0,F,L,55 L,,
1389,2020-10-26,21:45:00,8,10,0,F,L,64 L,,
1392,2020-10-26,22:00:00,8,12,0,F,L,58 L,13,4
1395,2020-10-26,22:15:00,5,8,0,F,L,51 L,,
1398,2020-10-26,22:30:00,3,5,0,F,L,55 L,,
1401,2020-10-26,22:45:00,5,7,0,F,L,60 L,,
1404,2020-10-26,23:00:00,3,5,0,F,L,55 L,7,3
1407,2020-10-26,23:15:00,3,5,0,F,L,55 L,,
1410,2020-10-26,23:30:00,5,5,0,F,L,71 L,,
1413,2020-10-26,23:45:00,3,7,0,F,L,45 L,,
1416,2020-10-27,00:00:00,3,7,0,F,L,45 L,6,3
1419,2020-10-27,00:15:00,5,5,0,F,C,71 L,,
1422,2020-10-27,00:30:00,3,7,0,F,C,45 L,,
1425,2020-10-27,00:45:00,3,5,0,F,C,55 L,,
1428,2020-10-27,01:00:00,5,5,0,F,C,71 L,,
1431,2020-10-27,01:15:00,3,7,0,F,C,45 L,,
1434,2020-10-27,01:30:00,3,5,0,F,C,55 L,,
1437,2020-10-27,01:45:00,3,7,0,F,C,45 L,,
1440,2020-10-27,02:00:00,3,7,0,F,C,45 L,,
1443,2020-10-27,02:15:00,5,5,0,F,C,71 L,,
1446,2020-10-27,02:30:00,3,7,0,F,C,45 L,,
1449,2020-10-27,02:45:00,3,7,0,F,C,45 L,,
1452,2020-10-27,03:00:00,3,5,0,F,C,55 L,,
1455,2020-10-27,03:15:00,3,7,0,F,C,45 L,,
1458,2020-10-27,03:30:00,3,5,0,F,C,55 L,,
1461,2020-10-27,03:45:00,5,7,0,F,C,60 L,,
1464,2020-10-27,04:00:00,3,7,0,F,C,45 L,,
1467,2020-10-27,04:15:00,3,8,0,F,C,37 L,,
1470,2020-10-27,04:30:00,5,7,0,F,C,60 L,,
1473,2020-10-27,04:45:00,3,7,0,F,C,45 L,,
1476,2020-10-27,05:00:00,3,5,0,F,C,55 L,,
1479,2020-10-27,05:15:00,3,7,0,F,C,45 L,,
1482,2020-10-27,05:30:00,3,7,0,F,C,45 L,,
1485,2020-10-27,05:45:00,5,7,0,F,C,60 L,,
1488,2020-10-27,06:00:00,3,7,0,F,C,45 L,,
1491,2020-10-27,06:15:00,3,7,0,F,L,45 L,,
1494,2020-10-27,06:30:00,3,7,0,F,L,45 L,,
1497,2020-10-27,06:45:00,3,5,0,F,L,55 L,,
1500,2020-10-27,07:00:00,3,5,0,F,L,55 L,6,3
1503,2020-10-27,07:15:00,3,5,0,F,L,55 L,,
1506,2020-10-27,07:30:00,3,7,0,F,L,45 L,,
1509,2020-10-27,07:45:00,5,5,0,F,L,71 L,,
1512,2020-10-27,08:00:00,3,7,0,F,L,45 L,6,3
1515,2020-10-27,08:15:00,3,5,0,F,L,55 L,,
1518,2020-10-27,08:30:00,5,5,0,F,L,71 L,,
1521,2020-10-27,08:45:00,7,5,0,F,L,80 L,,
1524,2020-10-27,09:00:00,8,7,0,F,L,78 L,7,2
1527,2020-10-27,09:15:00,8,7,0,F,L,78 L,,
1530,2020-10-27,09:30:00,10,7,0,F,L,83 L,,
1533,2020-10-27,09:45:00,10,7,0,F,L,83 L,,
1536,2020-10-27,10:00:00,10,5,0,F,L,89 L,11,1
1539,2020-10-27,10:15:00,10,8,0,F,L,77 L,,
1542,2020-10-27,10:30:00,12,7,0,F,L,87 L,,
1545,2020-10-27,10:45:00,10,8,0,F,L,77 L,,
1548,2020-10-27,11:00:00,12,7,0,F,L,87 L,12,1
1551,2020-10-27,11:15:00,12,7,0,F,L,87 L,,
1554,2020-10-27,11:30:00,15,8,0,F,L,87 L,,
1557,2020-10-27,11:45:00,13,7,0,F,L,89 L,,
1560,2020-10-27,12:00:00,13,8,0,F,L,85 L,14,1
1563,2020-10-27,12:15:00,13,7,0,F,L,89 L,,
1566,2020-10-27,12:30:00,12,7,0,F,L,87 L,,
1569,2020-10-27,12:45:00,12,7,0,F,L,87 L,,
1572,2020-10-27,13:00:00,12,7,0,F,L,87 L,13,1
1575,2020-10-27,13:15:00,10,7,0,F,L,83 L,,
1578,2020-10-27,13:30:00,8,7,0,F,L,78 L,,
1581,2020-10-27,13:45:00,8,7,0,F,L,78 L,,
1584,2020-10-27,14:00:00,8,7,0,F,L,78 L,10,1
1587,2020-10-27,14:15:00,10,5,0,F,L,89 L,,
1590,2020-10-27,14:30:00,12,7,0,F,L,87 L,,
1593,2020-10-27,14:45:00,13,7,0,F,L,89 L,,
1596,2020-10-27,15:00:00,12,5,0,F,L,92 L,12,0
1599,2020-10-27,15:15:00,13,7,0,F,L,89 L,,
1602,2020-10-27,15:30:00,13,8,0,F,L,85 L,,
1605,2020-10-27,15:45:00,10,7,0,F,L,83 L,,
1608,2020-10-27,16:00:00,8,7,0,F,L,78 L,12,1
1611,2020-10-27,16:15:00,10,7,0,F,L,83 L,,
1614,2020-10-27,16:30:00,8,7,0,F,L,78 L,,
1617,2020-10-27,16:45:00,7,7,0,F,L,71 L,,
1620,2020-10-27,17:00:00,8,7,0,F,L,78 L,10,1
1623,2020-10-27,17:15:00,5,5,0,F,L,71 L,,
1626,2020-10-27,17:30:00,7,7,0,F,L,71 L,,
1629,2020-10-27,17:45:00,7,7,0,F,L,71 L,,
1632,2020-10-27,18:00:00,5,7,0,F,L,60 L,8,2
1635,2020-10-27,18:15:00,7,5,0,P,L,80 L,,
1638,2020-10-27,18:30:00,5,5,0,P,L,71 L,,
1641,2020-10-27,18:45:00,7,5,0,P,L,80 L,,
1644,2020-10-27,19:00:00,7,5,0,P,L,80 L,7,1
1647,2020-10-27,19:15:00,5,5,0,P,L,71 L,,
1650,2020-10-27,19:30:00,7,5,0,P,L,80 L,,
1653,2020-10-27,19:45:00,8,5,0,P,L,86 L,,
1656,2020-10-27,20:00:00,8,5,0,P,L,86 L,8,1
1659,2020-10-27,20:15:00,10,7,0,P,L,83 L,,
1662,2020-10-27,20:30:00,10,3,0,P,L,95 L,,
1665,2020-10-27,20:45:00,10,5,0,P,L,89 L,,
1668,2020-10-27,21:00:00,10,5,0,P,L,89 L,10,0
1671,2020-10-27,21:15:00,10,5,0,F,L,89 L,,
1674,2020-10-27,21:30:00,10,3,0,F,L,95 L,,
1677,2020-10-27,21:45:00,8,5,0,F,L,86 L,,
1680,2020-10-27,22:00:00,5,5,0,F,L,71 L,9,0
1683,2020-10-27,22:15:00,5,5,0,F,L,71 L,,
1686,2020-10-27,22:30:00,3,5,0,F,L,55 L,,
1689,2020-10-27,22:45:00,5,5,0,F,L,71 L,,
1692,2020-10-27,23:00:00,3,5,0,F,L,55 L,6,2
1695,2020-10-27,23:15:00,5,3,0,F,L,83 L,,
1698,2020-10-27,23:30:00,5,5,0,F,L,71 L,,
1701,2020-10-27,23:45:00,3,5,0,F,L,55 L,,
1704,2020-10-28,00:00:00,5,7,0,F,L,60 L,6,2
1707,2020-10-28,00:15:00,5,5,0,F,C,71 L,,
1710,2020-10-28,00:30:00,3,5,0,F,C,55 L,,
1713,2020-10-28,00:45:00,5,5,0,F,C,71 L,,
1716,2020-10-28,01:00:00,3,5,0,F,C,55 L,,
1719,2020-10-28,01:15:00,5,7,0,F,C,60 L,,
1722,2020-10-28,01:30:00,3,5,0,F,C,55 L,,
1725,2020-10-28,01:45:00,5,7,0,F,C,60 L,,
1728,2020-10-28,02:00:00,3,5,0,F,C,55 L,,
1731,2020-10-28,02:15:00,5,7,0,F,C,60 L,,
1734,2020-10-28,02:30:00,5,7,0,F,C,60 L,,
1737,2020-10-28,02:45:00,3,5,0,F,C,55 L,,
1740,2020-10-28,03:00:00,5,5,0,F,C,71 L,,
1743,2020-10-28,03:15:00,3,7,0,F,C,45 L,,
1746,2020-10-28,03:30:00,5,5,0,F,C,71 L,,
1749,2020-10-28,03:45:00,3,7,0,F,C,45 L,,
1752,2020-10-28,04:00:00,5,7,0,F,C,60 L,,
1755,2020-10-28,04:15:00,3,5,0,F,C,55 L,,
1758,2020-10-28,04:30:00,5,7,0,F,C,60 L,,
1761,2020-10-28,04:45:00,3,7,0,F,C,45 L,,
1764,2020-10-28,05:00:00,5,7,0,F,C,60 L,,
1767,2020-10-28,05:15:00,3,7,0,F,C,45 L,,
1770,2020-10-28,05:30:00,5,7,0,F,C,60 L,,
1773,2020-10-28,05:45:00,3,7,0,F,C,45 L,,
1776,2020-10-28,06:00:00,5,7,0,F,C,60 L,,
1779,2020-10-28,06:15:00,5,7,0,F,L,60 L,,
1782,2020-10-28,06:30:00,3,7,0,F,L,45 L,,
1785,2020-10-28,06:45:00,5,7,0,F,L,60 L,,
1788,2020-10-28,07:00:00,3,5,0,F,L,55 L,7,3
1791,2020-10-28,07:15:00,3,5,0,F,L,55 L,,
1794,2020-10-28,07:30:00,5,5,0,F,L,71 L,,
1797,2020-10-28,07:45:00,3,7,0,F,L,45 L,,
1800,2020-10-28,08:00:00,5,5,0,F,L,71 L,6,2
1803,2020-10-28,08:15:00,5,7,0,F,L,60 L,,
1806,2020-10-28,08:30:00,5,5,0,F,L,71 L,,
1809,2020-10-28,08:45:00,7,7,0,F,L,71 L,,
1812,2020-10-28,09:00:00,8,5,0,F,L,86 L,8,2
1815,2020-10-28,09:15:00,10,5,0,F,L,89 L,,
1818,2020-10-28,09:30:00,2,5,0,F,L,32 L,,
1821,2020-10-28,09:45:00,2,3,0,F,L,45 L,,
1824,2020-10-28,10:00:00,0,3,0,F,L,0 L,5,2
1827,2020-10-28,10:15:00,2,3,0,F,L,45 L,,
1830,2020-10-28,10:30:00,2,3,0,F,L,45 L,,
1833,2020-10-28,10:45:00,5,5,0,F,L,71 L,,
1836,2020-10-28,11:00:00,8,7,0,F,L,78 L,6,2
1839,2020-10-28,11:15:00,10,5,0,F,L,89 L,,
1842,2020-10-28,11:30:00,8,7,0,F,L,78 L,,
1845,2020-10-28,11:45:00,10,7,0,F,L,83 L,,
1848,2020-10-28,12:00:00,12,5,0,F,L,92 L,11,1
1851,2020-10-28,12:15:00,10,7,0,F,L,83 L,,
1854,2020-10-28,12:30:00,12,7,0,F,L,87 L,,
1857,2020-10-28,12:45:00,10,5,0,F,L,89 L,,
1860,2020-10-28,13:00:00,12,7,0,F,L,87 L,12,1
1863,2020-10-28,13:15:00,10,5,0,F,L,89 L,,
1866,2020-10-28,13:30:00,8,7,0,F,L,78 L,,
1869,2020-10-28,13:45:00,8,5,0,F,L,86 L,,
1872,2020-10-28,14:00:00,8,7,0,F,L,78 L,10,1
1875,2020-10-28,14:15:00,8,5,0,F,L,86 L,,
1878,2020-10-28,14:30:00,10,7,0,F,L,83 L,,
1881,2020-10-28,14:45:00,8,7,0,F,L,78 L,,
1884,2020-10-28,15:00:00,8,5,0,F,L,86 L,10,1
1887,2020-10-28,15:15:00,10,5,0,F,L,89 L,,
1890,2020-10-28,15:30:00,8,7,0,F,L,78 L,,
1893,2020-10-28,15:45:00,8,7,0,F,L,78 L,,
1896,2020-10-28,16:00:00,10,7,0,F,L,83 L,10,1
1899,2020-10-28,16:15:00,8,7,0,F,L,78 L,,
1902,2020-10-28,16:30:00,8,5,0,F,L,86 L,,
1905,2020-10-28,16:45:00,7,7,0,F,L,71 L,,
1908,2020-10-28,17:00:00,8,7,0,F,L,78 L,9,1
1911,2020-10-28,17:15:00,7,5,0,F,L,80 L,,
1914,2020-10-28,17:30:00,7,5,0,F,L,80 L,,
1917,2020-10-28,17:45:00,7,5,0,F,L,80 L,,
1920,2020-10-28,18:00:00,8,5,0,F,L,86 L,8,1
1923,2020-10-28,18:15:00,7,5,0,P,L,80 L,,
1926,2020-10-28,18:30:00,10,5,0,P,L,89 L,,
1929,2020-10-28,18:45:00,15,8,0,P,L,87 L,,
1932,2020-10-28,19:00:00,49,32,0,P,L,84 L,22,2
1935,2020-10-28,19:15:00,52,34,0,P,L,84 L,,
1938,2020-10-28,19:30:00,55,32,0,P,L,87 L,,
1941,2020-10-28,19:45:00,54,34,0,P,L,85 L,,
1944,2020-10-28,20:00:00,30,18,0,P,L,85 L,52,4
1947,2020-10-28,20:15:00,55,32,0,P,L,87 L,,
1950,2020-10-28,20:30:00,44,22,0,P,L,89 L,,
1953,2020-10-28,20:45:00,24,7,0,P,L,96 L,,
1956,2020-10-28,21:00:00,18,7,0,P,L,94 L,36,1
1959,2020-10-28,21:15:00,17,5,0,F,L,96 L,,
1962,2020-10-28,21:30:00,18,5,0,F,L,96 L,,
1965,2020-10-28,21:45:00,10,5,0,F,L,89 L,,
1968,2020-10-28,22:00:00,8,5,0,F,L,86 L,,
1971,2020-10-28,22:15:00,3,3,0,F,L,71 L,,
1974,2020-10-28,22:30:00,5,5,0,F,L,71 L,,
1977,2020-10-28,22:45:00,3,5,0,F,L,55 L,,
1980,2020-10-28,23:00:00,3,5,0,F,L,55 L,5,2
1983,2020-10-28,23:15:00,3,5,0,F,L,55 L,,
1986,2020-10-28,23:30:00,5,5,0,F,L,71 L,,
1989,2020-10-28,23:45:00,3,5,0,F,L,55 L,,
1992,2020-10-29,00:00:00,3,5,0,F,L,55 L,6,2
1995,2020-10-29,00:15:00,5,3,0,F,C,83 L,,
1998,2020-10-29,00:30:00,3,5,0,F,C,55 L,,
2001,2020-10-29,00:45:00,5,5,0,F,C,71 L,,
2004,2020-10-29,01:00:00,3,7,0,F,C,45 L,,
2007,2020-10-29,01:15:00,5,5,0,F,C,71 L,,
2010,2020-10-29,01:30:00,3,5,0,F,C,55 L,,
2013,2020-10-29,01:45:00,3,5,0,F,C,55 L,,
2016,2020-10-29,02:00:00,5,5,0,F,C,71 L,,
2019,2020-10-29,02:15:00,3,5,0,F,C,55 L,,
2022,2020-10-29,02:30:00,3,7,0,F,C,45 L,,
2025,2020-10-29,02:45:00,5,5,0,F,C,71 L,,
2028,2020-10-29,03:00:00,3,5,0,F,C,55 L,,
2031,2020-10-29,03:15:00,5,7,0,F,C,60 L,,
2034,2020-10-29,03:30:00,3,5,0,F,C,55 L,,
2037,2020-10-29,03:45:00,3,7,0,F,C,45 L,,
2040,2020-10-29,04:00:00,3,5,0,F,C,55 L,,
2043,2020-10-29,04:15:00,3,5,0,F,C,55 L,,
2046,2020-10-29,04:30:00,3,7,0,F,C,45 L,,
2049,2020-10-29,04:45:00,5,5,0,F,C,71 L,,
2052,2020-10-29,05:00:00,3,5,0,F,C,55 L,,
2055,2020-10-29,05:15:00,3,7,0,F,C,45 L,,
2058,2020-10-29,05:30:00,3,5,0,F,C,55 L,,
2061,2020-10-29,05:45:00,5,5,0,F,C,71 L,,
2064,2020-10-29,06:00:00,3,7,0,F,C,45 L,,
2067,2020-10-29,06:15:00,3,5,0,F,L,55 L,,
2070,2020-10-29,06:30:00,5,7,0,F,L,60 L,,
2073,2020-10-29,06:45:00,3,5,0,F,L,55 L,,
2076,2020-10-29,07:00:00,5,7,0,F,L,60 L,7,2
2079,2020-10-29,07:15:00,3,5,0,F,L,55 L,,
2082,2020-10-29,07:30:00,7,5,0,F,L,80 L,,
2085,2020-10-29,07:45:00,5,5,0,F,L,71 L,,
2088,2020-10-29,08:00:00,3,5,0,F,L,55 L,6,2
2091,2020-10-29,08:15:00,5,7,0,F,L,60 L,,
2094,2020-10-29,08:30:00,7,5,0,F,L,80 L,,
2097,2020-10-29,08:45:00,8,5,0,F,L,86 L,,
2100,2020-10-29,09:00:00,12,7,0,F,L,87 L,9,1
2103,2020-10-29,09:15:00,13,7,0,F,L,89 L,,
2106,2020-10-29,09:30:00,15,7,0,F,L,91 L,,
2109,2020-10-29,09:45:00,18,8,0,F,L,91 L,,
2112,2020-10-29,10:00:00,17,7,0,F,L,93 L,16,0
2115,2020-10-29,10:15:00,18,8,0,F,L,91 L,,
2118,2020-10-29,10:30:00,17,10,0,F,L,86 L,,
2121,2020-10-29,10:45:00,17,7,0,F,L,93 L,,
2124,2020-10-29,11:00:00,17,10,0,F,L,86 L,18,1
2127,2020-10-29,11:15:00,17,7,0,F,L,93 L,,
2130,2020-10-29,11:30:00,13,7,0,F,L,89 L,,
2133,2020-10-29,11:45:00,13,7,0,F,L,89 L,,
2136,2020-10-29,12:00:00,13,7,0,F,L,89 L,15,0
2139,2020-10-29,12:15:00,13,7,0,F,L,89 L,,
2142,2020-10-29,12:30:00,13,8,0,F,L,85 L,,
2145,2020-10-29,12:45:00,13,7,0,F,L,89 L,,
2148,2020-10-29,13:00:00,13,7,0,F,L,89 L,14,1
2151,2020-10-29,13:15:00,12,5,0,F,L,92 L,,
2154,2020-10-29,13:30:00,13,7,0,F,L,89 L,,
2157,2020-10-29,13:45:00,13,7,0,F,L,89 L,,
2160,2020-10-29,14:00:00,12,5,0,F,L,92 L,13,0
2163,2020-10-29,14:15:00,12,7,0,F,L,87 L,,
2166,2020-10-29,14:30:00,12,7,0,F,L,87 L,,
2169,2020-10-29,14:45:00,12,5,0,F,L,92 L,,
2172,2020-10-29,15:00:00,12,7,0,F,L,87 L,12,1
2175,2020-10-29,15:15:00,13,7,0,F,L,89 L,,
2178,2020-10-29,15:30:00,13,7,0,F,L,89 L,,
2181,2020-10-29,15:45:00,13,5,0,F,L,94 L,,
2184,2020-10-29,16:00:00,13,7,0,F,L,89 L,14,0
2187,2020-10-29,16:15:00,12,7,0,F,L,87 L,,
2190,2020-10-29,16:30:00,13,7,0,F,L,89 L,,
2193,2020-10-29,16:45:00,10,7,0,F,L,83 L,,
2196,2020-10-29,17:00:00,8,7,0,F,L,78 L,12,1
2199,2020-10-29,17:15:00,7,5,0,F,L,80 L,,
2202,2020-10-29,17:30:00,5,7,0,F,L,60 L,,
2205,2020-10-29,17:45:00,5,5,0,F,L,71 L,,
2208,2020-10-29,18:00:00,7,7,0,F,L,71 L,8,2
2211,2020-10-29,18:15:00,7,5,0,P,L,80 L,,
2214,2020-10-29,18:30:00,7,5,0,P,L,80 L,,
2217,2020-10-29,18:45:00,7,7,0,P,L,71 L,,
2220,2020-10-29,19:00:00,12,5,0,P,L,92 L,9,1
2223,2020-10-29,19:15:00,8,5,0,P,L,86 L,,
2226,2020-10-29,19:30:00,10,7,0,P,L,83 L,,
2229,2020-10-29,19:45:00,8,5,0,P,L,86 L,,
2232,2020-10-29,20:00:00,13,8,0,P,L,85 L,11,1
2235,2020-10-29,20:15:00,42,32,0,P,L,80 L,,
2238,2020-10-29,20:30:00,44,32,0,P,L,81 L,,
2241,2020-10-29,20:45:00,30,24,0,P,L,79 L,,
2244,2020-10-29,21:00:00,13,10,0,P,L,80 L,37,5
2247,2020-10-29,21:15:00,34,25,0,F,L,80 L,,
2250,2020-10-29,21:30:00,13,13,0,F,L,71 L,,
2253,2020-10-29,21:45:00,10,12,0,F,L,65 L,,
2256,2020-10-29,22:00:00,35,27,0,F,L,80 L,28,5
2259,2020-10-29,22:15:00,8,7,0,F,L,78 L,,
2262,2020-10-29,22:30:00,5,3,0,F,L,83 L,,
2265,2020-10-29,22:45:00,5,5,0,F,L,71 L,,
2268,2020-10-29,23:00:00,3,5,0,F,L,55 L,7,1
2271,2020-10-29,23:15:00,5,5,0,F,L,71 L,,
2274,2020-10-29,23:30:00,3,5,0,F,L,55 L,,
2277,2020-10-29,23:45:00,5,5,0,F,L,71 L,,
2280,2020-10-30,00:00:00,5,5,0,F,L,71 L,6,2
2283,2020-10-30,00:15:00,3,3,0,F,C,71 L,,
2286,2020-10-30,00:30:00,5,5,0,F,C,71 L,,
2289,2020-10-30,00:45:00,3,5,0,F,C,55 L,,
2292,2020-10-30,01:00:00,3,5,0,F,C,55 L,,
2295,2020-10-30,01:15:00,5,5,0,F,C,71 L,,
2298,2020-10-30,01:30:00,3,7,0,F,C,45 L,,
2301,2020-10-30,01:45:00,5,5,0,F,C,71 L,,
2304,2020-10-30,02:00:00,3,5,0,F,C,55 L,,
2307,2020-10-30,02:15:00,3,5,0,F,C,55 L,,
2310,2020-10-30,02:30:00,5,7,0,F,C,60 L,,
2313,2020-10-30,02:45:00,5,5,0,F,C,71 L,,
2316,2020-10-30,03:00:00,3,5,0,F,C,55 L,,
2319,2020-10-30,03:15:00,3,5,0,F,C,55 L,,
2322,2020-10-30,03:30:00,5,5,0,F,C,71 L,,
2325,2020-10-30,03:45:00,3,7,0,F,C,45 L,,
2328,2020-10-30,04:00:00,5,5,0,F,C,71 L,,
2331,2020-10-30,04:15:00,3,5,0,F,C,55 L,,
2334,2020-10-30,04:30:00,5,7,0,F,C,60 L,,
2337,2020-10-30,04:45:00,5,7,0,F,C,60 L,,
2340,2020-10-30,05:00:00,3,5,0,F,C,55 L,,
2343,2020-10-30,05:15:00,3,5,0,F,C,55 L,,
2346,2020-10-30,05:30:00,5,7,0,F,C,60 L,,
2349,2020-10-30,05:45:00,3,5,0,F,C,55 L,,
2352,2020-10-30,06:00:00,5,7,0,F,C,60 L,,
2355,2020-10-30,06:15:00,5,7,0,F,L,60 L,,
2358,2020-10-30,06:30:00,3,7,0,F,L,45 L,,
2361,2020-10-30,06:45:00,5,5,0,F,L,71 L,,
2364,2020-10-30,07:00:00,3,7,0,F,L,45 L,7,3
2367,2020-10-30,07:15:00,5,5,0,F,L,71 L,,
2370,2020-10-30,07:30:00,5,7,0,F,L,60 L,,
2373,2020-10-30,07:45:00,5,5,0,F,L,71 L,,
2376,2020-10-30,08:00:00,5,7,0,F,L,60 L,7,2
2379,2020-10-30,08:15:00,5,5,0,F,L,71 L,,
2382,2020-10-30,08:30:00,7,7,0,F,L,71 L,,
2385,2020-10-30,08:45:00,8,7,0,F,L,78 L,,
2388,2020-10-30,09:00:00,10,7,0,F,L,83 L,9,1
2391,2020-10-30,09:15:00,8,7,0,F,L,78 L,,
2394,2020-10-30,09:30:00,8,5,0,F,L,86 L,,
2397,2020-10-30,09:45:00,12,7,0,F,L,87 L,,
2400,2020-10-30,10:00:00,10,7,0,F,L,83 L,11,1
2403,2020-10-30,10:15:00,12,7,0,F,L,87 L,,
2406,2020-10-30,10:30:00,13,7,0,F,L,89 L,,
2409,2020-10-30,10:45:00,13,5,0,F,L,94 L,,
2412,2020-10-30,11:00:00,39,29,0,F,L,80 L,21,1
2415,2020-10-30,11:15:00,17,10,0,F,L,86 L,,
2418,2020-10-30,11:30:00,17,8,0,F,L,89 L,,
2421,2020-10-30,11:45:00,13,7,0,F,L,89 L,,
2424,2020-10-30,12:00:00,15,8,0,F,L,87 L,16,1
2427,2020-10-30,12:15:00,13,7,0,F,L,89 L,,
2430,2020-10-30,12:30:00,15,8,0,F,L,87 L,,
2433,2020-10-30,12:45:00,12,8,0,F,L,81 L,,
2436,2020-10-30,13:00:00,12,7,0,F,L,87 L,14,1
2439,2020-10-30,13:15:00,10,8,0,F,L,77 L,,
2442,2020-10-30,13:30:00,12,7,0,F,L,87 L,,
2445,2020-10-30,13:45:00,10,8,0,F,L,77 L,,
2448,2020-10-30,14:00:00,10,8,0,F,L,77 L,12,2
2451,2020-10-30,14:15:00,10,7,0,F,L,83 L,,
2454,2020-10-30,14:30:00,8,5,0,F,L,86 L,,
2457,2020-10-30,14:45:00,8,7,0,F,L,78 L,,
2460,2020-10-30,15:00:00,10,7,0,F,L,83 L,10,1
2463,2020-10-30,15:15:00,10,7,0,F,L,83 L,,
2466,2020-10-30,15:30:00,8,7,0,F,L,78 L,,
2469,2020-10-30,15:45:00,10,7,0,F,L,83 L,,
2472,2020-10-30,16:00:00,8,7,0,F,L,78 L,11,1
2475,2020-10-30,16:15:00,7,7,0,F,L,71 L,,
2478,2020-10-30,16:30:00,8,7,0,F,L,78 L,,
2481,2020-10-30,16:45:00,8,7,0,F,L,78 L,,
2484,2020-10-30,17:00:00,10,7,0,F,L,83 L,10,1
2487,2020-10-30,17:15:00,8,8,0,F,L,71 L,,
2490,2020-10-30,17:30:00,10,7,0,F,L,83 L,,
2493,2020-10-30,17:45:00,8,7,0,F,L,78 L,,
2496,2020-10-30,18:00:00,8,7,0,F,L,78 L,10,2
2499,2020-10-30,18:15:00,10,7,0,P,L,83 L,,
2502,2020-10-30,18:30:00,5,7,0,P,L,60 L,,
2505,2020-10-30,18:45:00,7,7,0,P,L,71 L,,
2508,2020-10-30,19:00:00,7,8,0,P,L,62 L,9,2
2511,2020-10-30,19:15:00,7,7,0,P,L,71 L,,
2514,2020-10-30,19:30:00,7,7,0,P,L,71 L,,
2517,2020-10-30,19:45:00,8,7,0,P,L,78 L,,
2520,2020-10-30,20:00:00,34,30,0,P,L,74 L,17,3
2523,2020-10-30,20:15:00,40,32,0,P,L,78 L,,
2526,2020-10-30,20:30:00,18,18,0,P,L,71 L,,
2529,2020-10-30,20:45:00,12,12,0,P,L,71 L,,
2532,2020-10-30,21:00:00,12,12,0,P,L,71 L,25,5
